page	text	source
81	"break away بهرب تملص ١ breast(van)
__bulk يواجه . يقاوم -صدر تدى . مقدم الشى+ يفرع شحنة
__down ‏يتلم إلى يهدم | 1o make clean breast of
—Jaith يعترف بكل شىء ينقض العهد
_forth ‏يزغ يندنع يظهر | breastbone (n.) عظم النقص
_in يخضع . يقاطع | breastpin(n.) - دبوس صدر بروش
__loose iy | breastplate (n.) طوق الصدر . درع الصدر
__the news يلم الخبر تدريجيا | breastwork () متراس
‎__of day dawn طلوع النهار | breath (n) تنفس نفس . نسمة . همس . روح
‏ينهى يفصل لـ | abreathof air السمة
‎— wind أخرج ريح | outof breath لاهث . il مقطع
‎breakable adj قابل للكر‎ | breathe (1) يتنافس . يحي . يسترد أنقاسه‎
breakage (n ) كر | breathe one’s last الأخير i يلفظ
‎breakaway (n.adj) إنفصال عن . متفصل | 50200163 adf مقطع النفس نيت لاهث
breakdown (n.) bred past p.p of breed مهذب

كفل . ردف . مؤخرة البندقية ‎breech (n.)‏ اتبيار عصبى أو جدى-تعطل

ينطلون نصير الركب الحيل ‎breeches (n.)‏ لال عن العمل

) 0 رما قم ‎breakfast (n.v,)‏
�لنبات نسل . ذرية خطر إلى أبعد >4 ‎breakneck (adj)‏
تربية تهذيب )( .د عالت ع ‎breakout (n)‏
‎breakthrough (n.) breeze (n.v.)‏

يسر . سهولة , إشاعة . مشاجرة يهب اختراق الحصون العدو-تقدم

النسيم . ينطلق بسرعة مفاجئ فى المعركة

بإبتهاج بمرح ‎breczily (adv.)‏ | رصيف لجل ‎=S‏ البراقع ‎breakwater (n.)‏
مرح ‎pg‏ كثير النسمات ‎breery (adi)‏ | أبرافيس سمك تهرى 0 ‎bream (n.)‏"	al-shamil-dictionary
82	"brethren )8( 0 ‏اخوة-أشقاء خوان | bridal adin زواجي . زيجى . زفاف . S0
the Muslim __ الأوان المسلمين __money مهر
‎breve (n.) bride (n.) عروس . عروس
G5 ترضع M القيصرة علاسة‎ | bridecake (n) o ‏كمكة‎
حرف علة دلالة على أنه غير ممدود bridegroom (n.) عريس
‎5:6061 (1) البراءة الفخرية-برقع فريا | Dridwell(n) إصلاحية
‎breviary ‏مرجز كاب صلوات  ة)‎ | 0886 (M)
breviped (n.adj.) قنطرة . جسر . كويرى . يقيم كبرى
آجر طائر قصير الرجلين قصير الرجلين
brevipennate ‏ززفة)‎ bkt سير | 0 (M) ‏لجام-يلجم يكبح
brevity (n.) إيجار تمر | 0900018
0:20 (1) o ‏يخم ر-شراب‎ S طريق لراكبى الخيل المشاة يحدث
brewage (1) i 2. i سل
‎brewer () 21 ‏امكايد أو i 1) موجز . مذكرة . خلاصة-أمر القضائي صانم‎
brewery (n.) 1 رسالة بابوية-بوجز . بلخص‎ .
rehouse (n.) معمل البيرا | briefcase (n.)
bbe(vR) 0 محفظة جلدية النقل الأوراق الوثائق يوشو يرشى-رشوة‎
bribee (n.) المنشىء آخذ الرشوة | Brier(n) عليق . ورد برى
briber (1) 0 سفينة شراعية بصاريين جمر- سجن 998081 | الرأى مقدم الرشوة
bribery () ‏مف | رمن‎
bric-abrac (n) il ‏فرفة جنود لواء-بشكل لواه ينظم نحف قديمة
brick (n.adj.v.) b’fga‘fi"" (n.) }u قائد لوا‎
‏طوب.ترنيد‎ s | 0800 gl n)
قاطع الطريق أ السبيل لص (08 28388 | تربيدىدينى بالطوب
brickbat (n.) brigandage (n.) ‏غزو-نهب . قطع الطرق
جزء من طوبة دقشومة نقد لاقع‎ | DIBENOINE () 2
brick-kiln (n.) ‏قمينة طوب brigand (n.) قطع الطريق أو السبيل
brickle adj مركب شراع بصاريين )1( 0508300008 | سريع الأنكسار"	al-shamil-dictionary
83	"يظهر . يكشف . يخرج ‎bright (adj.adv.) _out‏
يستميل . يجتذب 0# | ساطع مشرقدزاة ميته صاف
يشفى . ينعش . ينب ‎round‏ — على نحو نير
يرى ‎up‏ | . يسطع يشرق ‎brighten (n.)‏
ملوحة ‎brininess (n.)‏ | بهاء بلمعان إضاءة  ‎brightly (adv.)‏
حافة حرف . )( ‎brink‏ | لمان . بهاء ذكاء ‎brightness (n.)‏
مالح . البحر ‎briny (adj.n.)‏ | مرض البول الزلزال ‎Bright's discase (n.)‏
اندفاع حيوية ‎brio (n)‏ | الزيل سمك أوددبى ‎brill (n.)‏
سس قم ‎O‏ | تاو عي 1 ‎(n)‏ ممستاه
نشيط . خفيف . سريع الحركة قوى )( ‎brilliancy‏

النهكة-ينشط . يبعش ‎brilliant (adj.n.)‏
الحم صدر الحيوان صدر الحيوان )1( ‎brisket‏ | متألق . باسم-متألق - متقد الذكاء

brilliantine (n.) .y ‏قاش قل 6 آر | bristle (n.v.)

أهلب شعر خحشن كشمر الخنزير مستحضر لتلميع الشعر

ينتصب بخشونة . يزرد بالهلب حرف . حانة يزع يطقع ‏ رم ‎brim‏
‎o‏ الشعر ‎(adj.)‏ بيبا ‎g i‏ سا رهم ااقستط
ررق مقرى صقيل ‎brimming adj bristol (n.)‏
إنجلترا بريطانيا ‎Britain‏ | معدن الكبريت ).( ‎brimstone‏
اللغة البريطانية  ‎b, | BritishEnglish(n)‏ مخطط } ‎brinded (adj.)‏
هش . سريع الانكسار زائل ‎brindled adj brittle (ad)‏
هشاشة سرعة الانكسار ‎brittleness (n.)‏ | محلول ملحى ميا الدموع . ‎brine (n.v.)‏
‎ol 3‏ . إيزيم . قية كنيسة . ‎broach (n.v.)‏ ينقع أو يشيع بماء شديد الملوحة

بروش دبرس للزينة-يثقب يدا يجلب . يحضر . يجبر . يحمل ‎bring (v.)‏

-- 100102 back ‏م1‎ live يفتح i
‏عله الله من بعد الموت | broad adi  ضيرع فسيح . واسع
__forth يحدث شر.يبب‎ | classification تصنيف واسع
__forward يقدم ديليلا g | sheer تصنيف واسع"	al-shamil-dictionary
84	"_term LU ورقة منفصلة | bronzed adj
broadest (vm.adj) ‏منحس . محمر بحرارة الشمس ينشر . يذبع إذاعة
‏الصرت برنامج إناعى . راسع الإنتشار brood (n.v.)  راغص‎ . نوع . فصيلة . تسل‎
broadcloth (n.) الطيور يتأمل . يفكر . يفقس اللي قماش جرخ‎
broaden (v.) ‏بوسع يعرض | brooder Al فرخة صناعية
broad-minded adj واسع أفق التفكير | brook (n.v.)
brocade (n.v.} غدير . جدول ماء يتحمل . يطيق قماش مقصب أر مطرز
‏استبرق- يقصب.يطرز‎ ١ brooklet )
إنو (vn) جدول ماء صغير ساقي صغيرة يسخن بشوى.يتشاجر- شاهد شجار
000018 () ‏مشواة.الشراء نهار نائظ.الشاغب‎ | s
broke past of break P I s
brokenppofbreak ‏سريت‎ o
o قاس بل الصحة ملي | e ) ‏اطن‎ e
_hearted  رطاخلا اع . صديق حميم . مران + مكتب مكسور
broker (n.) راهب . رفاق السلاح إسمرار وسيط
brokerage (n.) 1 . s أخوة إخاء.رهية | (8) مسي
brokage (n.) ‏عمولة.سمسرة‎ | establishaboundof . sT
bronchial adj مخض بالشعب , ez | 101061012
__asthma ‏أرمة تربوية شعبية <Y آخر الزرج أر الزرجة زرج‎
bronchitis (n.) brotherly adjadv  آيوا . ‏أخوى‎
النهاب الشعب الهوائية gy | 000800 0880 01 0808 أحضر . جلب
broncholith (n.) —Jorward تابع ما قبله
حاجب العين جبين ملاح 9009081 | وجود حصوة بالشعب الشهوانية
bronchorrhagia (n.) 10 knitoné's brows o ‏يقطب‎
‎g أحمر داكن بنى )@( 0090 | نزيف بالشعب
bronze (n.) s  ةرشبلا أسمر
برنز مزيج من النحاس القصدير brownie (n.) ‏اجن . خبال رهمى‎"	al-shamil-dictionary
85	"بهيمة وحش . شرس . وحشى ‎(madi)‏ 89018 | ضارب إلى السمرة-مسمر ‎brownish (adj.)‏
بهيمى . وحشى . ‎iyl‏ (.24) 0011550 | مرعى . أعشاب يرعى يكلا ‎browse (n.v.)‏
علم ‎bryology (n.) eJ\f-U‘‏ | قراءة امتطلاعية ‎browsing reading (n.)‏
‎BSc.""bachelor of Science” ’‏ | لل ‎bruin (n.)‏
بكالوريوس علوم ‎bruise (adj.)‏
صني ولد صغيرأو لا فلا | ‎iy‏ خدش الإحساس أو الشعور
خمر من نوع البيرة ‎b‏ بخدث
بقلولة . فقاعة ماء . خدعة . ‎o tﬂ.fﬂ#v‘# bubbel (n.v.)‏
غرور يغعلى ييفبى يفغر يخدع رن ‎(adi)‏ لم
‎ading‏ جم زوين | سحة حجر أ مدقة للسحن )5001580
مكار مخادع . ‎G‏ فوار ‎bruit (n.v.)‏
فقاعى فوار شامبانيا ‎by (adin)‏ ضوضاء لفط إشاعة ينشر إشاعة
لم وجني متعلق بالونة ‎buceal (adi)‏ رجل أسمر أسمر ‎brunet (n.adj.)‏
‎i | buccaneer (n)‏ سمراء ‎brunette (adj.)‏
قرصان-مغامرة فى السياسة أو التجارة صدمة خبطة , لطمة ‎brunt (n.)‏
‎(i35 | buck (mv.) b‏ شعر ‎oo‏ (000) 5090
شاب طائش يشب الفرس يقام منارة يستخدم فرشاة يس
‎brushing (n.) bucket (n.v.)‏
جردل دلو-برقع أو يحمل بذلو يدقع ‎S‏ تنفيض . تنظيف بالفرشاة
) نمع تلن | أغصان مقطعة (م) ‎brushwood‏
مقعد لشخص واحد يطرى كثير الشعر خشن زفه ‎brushy‏
آلام يستعمل فى الفراك عي سرع ‎brusque adj B‏
متعاجب بنفه مدقع ‎brusk adj buckish (adi)‏
ابزيم يشد الإبزيم  ‎ke | buckle (nv)‏ رحشى . غير عاقل (.641) ‎brutal‏
درقة ترس . يحمى . يداقع عن ‎١ buckler (. V)‏ بهيمية وحشية ‎brutality (n.)‏
‎brualize (v.)‏
يعامل بوحشية بتوحش , يصبع كالرحش"	al-shamil-dictionary
86	"ملوم . ملكوم مصدر ‎buckram (n.) buffeted (adj.)‏
المهرج . الضحك ‎buffoon (n.)‏ | مشمع.قماش خشن للشبطين
هزال . مزاج . تهريج ‏ )1( ‎١ buffoonery‏ ونيد الكتب
بقة بق . حشرة-يقل . يزعج . ‎bug (ny.)‏ | منشار يدرى ‎bucksaw (n.)‏
شخص مخبول بقشيش . مجان  ‎buckshee (n.adj.)‏
‎bugaboo (n.) 1‏ | سن ثاكة من ‎bl‏ القم ثم ‎bucktooth‏
‎bugbear (n.)‏ | ديفى . رعرى- فلاح راعى ‎bucolic (adj.n.)‏
عفريت . شىء مخيف . غول . بعبع ‎bud (n.v.)‏
شخص تافة اللوطى 0 ‎bugger(n)‏ | برعم شىء أر شخص غير ناج برعم
لواط ‎١ buggery (n.)‏ البوذية ‎Buddhism (n.)‏
‎budding (adj.n.) buggy (n.adj.)‏
عربة صغيرة رحيدة المقعد يجرها بارر . ناتئ-تفريخ . تبرعم
جواد . ملآن ‎G‏ الحشرات تحرك . تزجزح يحرك 0 ‎budge (vn)‏
مخبول . مستشفى المجاذيب ‎budget (n.v.) mughouse (adjin.)‏
فير . بوق . ينفخ فى بورق ‎bugle(nv)‏ | ميزانية . جملة . كيس -يضع ميزانية
بواق . ارب التنفير ‎bugler (n.)‏ | دفر الميزانية ‎—_book‏
حشيشة لسان الثور (.) ‎bugloss‏ | متعلق بالميزانية ات نا
يشيد , يينى بنية . أسوب  ‎build (nv.)‏ واضع ‎budgeteer (n.) 1 ki‏
بناء مشيد ‎budgeter (n.) builder (n.)‏
مبنى . عمارة ‎١ building (n.)‏ لون أصفر جلد ‎buff AN‏
‎built past,p.p of build‏ سترة عسكرية من جلد الجاموس
بصلة ‎١ pulb(n)  خفتتملا.ءون ol‏ لعية الإستمرارية ‎blindman's_‏
الجزء الأمامى من الصباح جامرس . يربك . يرهب  ‎buffalo (n.v.)‏
الكهربائي مصباح كهربائي الصاقل . المصيد ‎buffer (n.)‏
متوهج الخضيراء مخفف الصدمة فى سيارة أو قطار
يصلى الشكل ذر بملا ‎bulbous (adj)‏ | بوفية ‎i‏ مقصف.صفعة
‎bulbul(n) S‏ المضا� سس لا"	al-shamil-dictionary
87	"لا يخترقه الرصاص ‎Bulgar (n.adj.) 1 bulletproof (adj.)‏
مصارعة الثيران ‎Bulgarian (n.adj.) bullfight (n.)‏
عصفور بصدر احمر (8) 00115000 ‎١‏ البلغارى أحد أبناء بلغاريا-بلغاريا
‎gl‏ مرتفع انتفاخ . ورم , بطن البرميل ‎bulge (mv.)‏
ذكر الضقدع ‎bullfrog (n.)‏ ينتفخ . تورم
سمك له رأس كبر (8) 0008800 | متفخ . متررم 1 ‎bulgy (adj.)‏
الأحمق العنيد ‎bulged (adj.)‏
) | ضخامة حجمجيلة 0 زتيم ‎Bulk‏
سبيكة ذهب ‎()t‏ وتان ‎١‏ سالباء غير محزم ل""
‎g o -‏ ضخامة . حجم كبير 0 ‎bulkiness (n.)‏
‎bullsh adi _,..u_;‏ ضخم حجم كير ‎bulky (adi)‏
- ثور . بالمضارة بالبورصة ‎bull (n.adjv.)‏
غليظ الرقبة قصيرا ‎bulineck (adj.)‏ مشتر بالبورصة بيان بابوى-
ثور ‎bullock (n.) e‏ شبيه بالثور ضخم-يتبجع
معتقل مؤقت . زريبة ثيران )1( ‎bulldog (n.adj.) bullpen‏
حلبة مصارعة ‎ol‏ (.0011008)8 | كلب ) كير ‎Ak iy‏
عين الثرر . نقطة الهدف . ‎bull’s - eye (n.)‏ وأرجل قصيرة فرى جرئ
علامة البشمان ضخم الرأس قصير الشعر
المشاغب حامى العاهرات ‎bully (nv.)‏ مسدس قصير الماسورة
يستثمر يخوف يرهب ‎bulldoze (v.)‏
جدا إلى حد بعيد ‎bully (adv.ad))‏ | تراكتور ‎G4‏ الطرق 0 ‎bulldozer (n.)‏
حسن برافو . عصبجى رصاصة . كرة حديدية . صغيرة ‎bullet (n.)‏
الحم بقر معلب ‎bully beef (n)‏ | ذو رأس مدور الأحمق )1( ‎bullethead‏
نبات الحلفاء . بردى (م) ‎bulrush‏ | بلاغ تقرير رمي )1( ‎bulletin‏
سمك بلطى سمك تيلئ ‏ )1( ‎bulti‏ نشرة دورية-يعلن بلاغ !
منراس . حصن يحصن  ‎bulletin board (n.) BUIWATK (1.1.) e‏
لوحة البيانات أو البلاغات لوحة الإعلانات"	al-shamil-dictionary
88	"Bul 86 Bug
bum (nv.adi)  فدر عجز . الإليتان.‎ | bungalow (m) | بيت هندى سكن أرضى
‏يتسكم -ردئئ‎ e بيت من طابق واحد بخاصة فى مرح . طنين-يطن‎
bumble-bee (n.) الريف ار على شاطئ البحر نحلة كبيرة ديوز كير
bumboat (n.) bunghole فتحة البربيجل
L | رم عاو‎ i غير
وبيعها على SN قارب قل | 082 0800( e عمل
السفن الرأسية فى الميناء ung 6 0 حرق . ملفق عامل غير بارع
bummer adi كسول غير مثقن حيبت شاب عاطل أو كسول
bunion (n.
bump (v.n.) يضرب . يصدم . يخبط
الكيس الزلزال لمفاصل أيها القدم ا‎ A
13 gt صلعة (i G )
قر يم - bunk (V.0) -l ‏يزرد بسرير ميت أر ينام
bumper (n.adj.v.) ‏ا كاس مملوء أما
e معلف أمد s سرير بيت فى قطار آر
‏د يارة-فزير جداء يع يملأ bunker (vn) et ‏يوق فى
LS ١
bumpkin (n.) ‏ا 7 ا‎
جرى عقبة
‏2ح لد شخص شديد الحياء لدرجة الإرتباك
o ١ غرفة محصنة تحت الأرض
حب adj مغرور معجب بنفسه bunko (v.) 1
bumptiousness (n.) 37 ١ bunco ()
bumpy ads ‏يفش فى أوراق اليانصيب أو ورق اللعب وعر غير مستو
508 () ‏أونب - متجاوب | نوع من الكم أو
50860 (nw) يضرب الكرة برفق . ينطع - روريم يوون | سنام  نتوه.عنقود حزمة
bunchy adj ‏.شبك‎ sl مرض يصيب القمح متفخ كثبر‎
bunco (v.) ‏يخاع سلب | buning(n) 0 طائر قماش الرايات
buncombe (n.) تبجح . هراء | buoy (nv) عوامة لإنقاذ السفن يعرم‎
bundle (1) ثبت حزمة . ربطة-بحزم  يريط‎ toty Gl يجعله
‎bung (n.v.) سدادة لثقب البرميل-يسد.‎ buoyance (n.) Ui قابلية الطفر فى
مرح ابتهاج بصرب بقوة"	al-shamil-dictionary
89	"يغطس . يقتل ‎buoyant adj burke (1) i Gt‏
خيش لحزم الآلات ‎١ burlap n)‏ قابل للطفو عائم . مرح مبنهع بيج
‎burlesque (nadiv.)‏ | بروز نتوء.عقدة ).1( ‎bursburr‏
سخرية . مجون-هزلى- يهزأ من يلرلر -ثبقبق - لرثرة-بقبقة  ‎burble (van)‏
تيل مضحك ‎burlenta(a.)‏ | سمك نهرى ‎burbot (n.)‏
مشوش.صياح ‎burly (adi)‏ | حمل عب-يثقل . يرهق ‎burden (nv)‏
كى حرق . نبع يشعل ‏ بحر (8.0) 0000 | مرهق ثقيل ‎burdensome (adj.)‏
قابل للاشتعال ‎burnable (adj.)‏ | محل الشغل . منضدة للكتابة ‎bureau (n.)‏
فتيلة المصباح ‎burner (n.)‏ دائرة رسمية
احتراق اشنفال-ملتهب . مفد ‎buming (n.adj.)‏ | حكومة استبدادية ‎bureaucracy (n.)‏
لمعة بريق-يصقل . يلمع )( ‎bumish‏ | أنبوبة مدرجة ‎burette (n.)‏
اداة للصفل . جلاء 0 ‎bumisher(n)‏ | يزهر يبرعم-برعم 080 ‎burgeon‏
‏كبوت . برنس 1 ‎burnoose (n.)‏ | بلدة متمتعة بحكم ذاتى ‎buzgh (n.)‏
‎burnous (n.)‏ | نانب عن مقاطعة فى ‎burgher (n.) (i3‏
حرق محترق ‎bumtp.pof bum‏ | > . لص ‎burglar (n.)‏
حمار صغير ‎burro(n,)‏ | سطرى ‎burglarious (adj.)‏
بحر ‎b‏ جحر يتب ‎bumow (mv)‏ | بطر ‎burglarize (v.)‏
أمين صندق ‎burglary (n.) Jai | bursar(n.)‏
يتألم . ينفجر يفجر . ‎burst(vn)‏ | يطو للرقبة ‎burgle (v.)‏
يظهر إنفجار . تجارة مسألة عمدة بلا شيخ يلد (00) ‎burgomaster‏ |
‎Sy‏ يذرف الدمع 700016075 - | خوذة خفيفة ‎burgonet (n.)‏
يدفن . يخفى ‎UY(V)‏ | عصيدة.هريسة ‎burgoo‏
يد ‎burgundy () 16 __ somebody alive‏
ل اله ‎B‏ | مغرب وت ‎el‏ 1(
جينة مقبرة 1 }. ‎¥ing ground‏ دفن . قبر ‎burial (n.)‏
‎s burying place (n.)‏ سس
‎(n) o | B S it‏ فط"	al-shamil-dictionary
90	"أين 88 م
جزار . تاجر اللحوم  ‎butcher(ny.)‏ | عليق يبجيرة.دغل- ‎bush (n.v.)‏
الفاح- يذبح.ينك الدم ظلما يكسر شجيرات
وحشى دمرى ‎butcherly (ad).)‏ | مكيال إنجليزى للحبوب ‎bushel (n.v.)‏
سلخانة سلخ . ‎butchery (n.)‏ يصلح هندم
ذبع الماشى القتل الجماع . سفك الدماء رجل الغابة ‎Bushman (n.)‏
كبير الخدم . خادم لموائد الساقى (.8) ‎butler‏ | سكان جنوب أفريقيا الأصوليون
دعامة مسند (.) ‎butment‏ | 6 طريق لص رجل أدفأ ‎bushranger (n.)‏
أضحوكة . برميل ‎(nv) s‏ 0008 | كثير الأشجار ‎bushy (adj.)‏
هدف مرمى غرض . كعب بهمة بنشاط ‎busily (adv.)‏

البندقية-ينطح . يننا عمل . شغل . حرفة ‎business (n.)‏
زبدة سمن . مسلى . سلاء ‎butter (mv)‏ | الحاسبات التجارية 0 ‎—computers‏
الزبدة تملق-يدهن بالزبدة يتملق يعد . يهيئ-مشد لوسط المرأة ‎busk (v.n.)‏
الشفق الاصفر ‎١ butter cup (n.)‏ حذاء قصير خف ‎buskin (n.)‏
نات رجل الغراب عشب ذو زهر أصفر قبلة-يقبل ‎buss (n.v.)‏
فراشة أبو دقيق () ‎١ butterfly‏ الصدر والاس . لكمة عنيفة ‎bust(n.v.)‏
عروس البحر  ‎butterfly 650 (n)‏ | إفلاس-يصيب بالإفلاس ‎bustle (vn)‏
الزبدة الصناعية ‎butterine (n.)‏ يررض يلكم انهماك . ضرضاء-

‎buttermilk (n.)‏ يضج ينهمك

التلخيص . مخيص اللبن لبن الخص مشاغب كثير الحركة الضوضاء )( ‎bustler‏
‎<Y S 0‏ والخمور - ‎buttery (nadj.)‏ | مشغول . مجتهد نشيط - ‎busy (n.adj.v.)‏
اللتان أرداف . عجز  ‎buttocks (mj‏ | ينشغل ب ‎busy , with (v.)‏
زر . دمل . بثرة . يزرر ‎busy body (adj.j button (n.v.)‏
زر كهربائي ‎electeric‏ | فضول . متدخل فى شئون غيره
حذاء بأزرار ‎button boot (n.)‏ | فضول انشغال ‎busyness (n.)‏
عررة زهرة فى عررة السترة ‎bution-hole (mv.)‏ | لمكن . سوى-  ‎but (conj.prep.adv.n.)‏
‎g‏ به من عررة ثوبه . يكره فقط . فحسب-استثناء . شرط

على الإنصات طرف . نهاية . آخر ‏ )( انان 566 با-بالاط"	al-shamil-dictionary
91	"بالدور ‎buttonhook (.) — turn‏
يساعد يعاون ‎tostand‏ | المقررة كلابة لتزرير القفازات
جانى . ‎bye adj syl‏ والأحذية ‎Al‏
لوائح تنفيذي ‎bylaws‏ | مزين بأزرار ‎buttony (adj.)‏
‎bye-bye Gisy‏ | دعامة حائط أو ‎buttress (n.v.) - o‏
غاية خفية . قصد سرى  ‎by-end(n)‏ | يدعم بدعامة
غابر . سالف-الماضى ‎by gone (adjin.)‏ | شبيه بالزبدة -زبدى ‎butyraceous (adj.)‏
لقب كنية ‎butyric - byname (n.)‏
‎bypass ).(‏ | المادة الدهنية فى اللين 0 ‎buyrin (n.)‏
طريق جانى-يتجنب العقبات يهمل جذاب , ‎e‏ الجسم زقة ‎buxom‏
‎i‏ أر محصول ثانوى ‎by product (n.)‏ | بنشاط . بحبوية ‎buxomly (adv.)‏
زريبة «للأبقار؟ ‎byre(n)‏ | يشترى . يفتدى برشو ‎buy (v.)‏
مشاهد متفرج ‎bystander (n.)‏ | برشى يرشر ‎fo___over‏
شارع فرعى () ‎bystreet‏ | يشترى الحصول.يشترى | © 0
على فكرة قبل أن أنسى 4 ‎e‏ لإنا-08-ز | صفقة راحة يحتكر
‎by the way ٍٍ‏ | المشتري وكيل المشتريات 0 ‎buyer(n)‏
ملك وعر عطفة ‎buzz___ing (n.) byway (n.)‏
8 مقطوعة طنين زن . درى إشاعة
قول مأثور . مثل ‎byword (n)‏ | يطن . يدرى ينشر يهمس 0 ‎buzz(v.)‏
عمل جانبى عمل إضافى (.8) 006 نون | الصقر الخراح او الحرام ‎(n.adj.)‏ 5022850
البنزنطى . بيزنطى ‎Byzantine (madi)‏ ابلة أحمق
‎church‏ | بقرب عند  ‎by (prepadv.)‏
الكنية اليونانية أو الشرقية بواسطة بموجب مضروبا فى-
‎Empire‏ __ على مقربة من . جانًا
المملكة الرومانية الشرقية كلا . أبدا مطلقا ‎__no means‏
بعد قليل . قريبا ‎_and_‏
‏غيًا على ظهر قلب ‎heart‏ __"	al-shamil-dictionary
92	"70

حبل غير ‎okl‏ (600:)8 | الحرف الثالك من حروف الهجاء ,©
عربى . حوذى ‎cabman (n.)‏ الإنجليزية شىء ذا مقام ثالث

ا ‎cabby (n.)‏ | الكعب البيت الحرام ‎s‏ المكرمة ‎Caaba (n)‏
تزاحم . ازدحام . زحمة ‎caboodle (n.)‏ | سيارة أجرة.عربة ركوب ‎cab (n.)‏
مطبخ ‎i‏ . ممكن نقله (.8) ‎caboose‏ | يتآمر . يؤلف عصابة سرية ‎cabal (vn.)‏
الكبريلة:عربة ركوب ‎cabriolet (n)‏ | مكيدة مؤامرة.عصبة أر جمعية سرية
الشخص واحد السائق متآمر مؤامر ‎caballer (n.)‏
موقف مركبات ‎(n.)‏ 8-1800 | الملهى . حانة . فتدق صفير  ‎cabaret (n.)‏
شجرة الكاكاو الكاكاو  ‎cacao(n)‏ | يختلس عند تفصيل ‎cabbage (v.n.) -l‏
زبدة الكاكاو ‎butter‏ | كرنب ملقفرف
مخبأ للمؤن الذخيرة  ‎cache(n)‏ | قمرة حجرة فى سفينة . كرخ ‎cabin (n)‏
طابع أو صفة ‎cachet(n.) (o3¢‏ حجرة . خزانة . مجلس ‎cabinet (n.adj.)‏
ضعف ‎cachexy (n.) 1 L‏ | الوزارة رسمى . وارى

__file برد خثب‎ | cachexia(n.)
cabinetmaker (n.) cachinnation  yang b ضحكة
الموبيليا . نجار الآثاث الفاخر | cachou )8.( حبوب التعطير الفم وترطيه‎
cabinetminister (n.) ‏دلة بلا رزارة)‎ 5y | cackle () ¥ صوت الدجاج آر
cabinetwork (n.)  رخاف ‏فرق- يثرئر الموبيليا . أثاث
cable (n.v.) . حبل . مرسة قلس | cacoethes () قرحة خبيثة . عادة رديثة‎
- تلغراف بحرى برية تلغراف | cacogastric adj مصاب بسوء الهضم
يبرق يرسل تلغراف cacography (n.) رداءة التهجئة أر الملقط
_—_railway سكة الحديد المعلقة | cacolet  ليلا نقالة الجرحى على
cablegram (n.) تلغراف | acology (1)  ظفللا سوء أستعمال"	al-shamil-dictionary
93	"مادة الكشافين فى البن ‎caffeine‏ | بذور نيات ‎cacoon (n.) Glse‏
ففطان ‎caftan (n.)‏ | عدم توافق النغمات (.8) ‎cacophony‏

قفص-يضع فى قفص ‎cage(n)‏ | تنافر الخاصرات
طبر محبوس فى قفص (.8) ‎cageling‏ | سوء النغمية ‎cacotrophia (n.)‏
مذكرة دفتر تقرير ‎١ cahier (n.)‏ جنس التصبير التين الشرى ‎cactus (n.)‏
قابيل الولد الاول لام حواء ‎Cain(n)‏ | إنسان ساقل . النادل ‎cad (n.)‏
كوم حجارة على قبر ‎(n)‏ لقع | متعلق باحة الأملاك ‎cadastral (adj.)‏
القاهرة ‎Cairo(n)‏ | جيفة جثة.رمة ‎cadaver (n.)‏
آلة لرفع السفن . عربة الوزيرة (.8) ‎caisson‏ | جيفى شاحب الوذ كالسيت ‎cadaverous (adj.)‏
رذيل . دنىء ‎Jile | caitiff (adjn.)‏ حقير ‎caddish (adj.)‏
يتملق . يداهن ‎cajole(v.)‏ | علبة صغيرة للشاى غيره ‎caddy (n.)‏
كعكة قرص-يحشو يكسو (.8.7) 628 | برميل مهر أو حمل أليف 0 (6806)8
يفرر بقصب ‎G‏ يتفوق ‎rorake‏ | هدية ‎cadeau (n.)‏
قرعة . يقطيئة ‎calabash (n.)‏ | تلحين إيقاع النغم ذا ‎cadence (n.)‏
‎cadency (n.) calaboose (n.) e‏
حجر التوتي كربونات الزنك (.8) ‎calamine‏ | تلميذ عسكر الابن الأصغر ‎cadet (n.)‏
نحس . مشؤوم  ‎calamitous (adj)‏ | تطفل . يسول ‎cadge (v.)‏
مصية . ,25 كارثة . أجمة ‎calamity (n.)‏ | متطفل سول ‎cadger (v.)‏
يصاب بمصيية ___ ‎10beaflicted with‏ | قاضى شرعى ‎cadi,Kadi (n.)‏
قبعة نسائية تطوى على ‎ocalash L‏ | ملاك نظام كادر بروز 0 ‎cadre (n)‏
عربة ‎s‏ مخفضة نات غطاء يطرى شعار مهنة الطب ‎caduceus‏
عظم العقب . كعب  ‎calcaneum (n)‏ | شيخوخة . سرعة الزوال ‏ (.8) ‎caducity‏
‏جيرى كلى ‎calcareous (adj.)‏ | سريع الزوال . متساقط ‎caducous (adj.)‏
فى شكل الحذاء . تعلى ‎calceiform (adj.)‏ | المصران الأعور )( ‎caecum, sing caeca‏
طباشير أو ‎calciform adj IS‏ | الفيصر ‎Caesar (n.)‏
يكلس . يحول إلى كلس ‎cafe” (n.) B | dulcify (v)‏
مطعم بلا خدم ‎(n.)‏ غ461"	al-shamil-dictionary
